age, GFR
44.254197884564526, 89.78595478595476
45.01109734755517, 95.9654748543637
44.38034779506297, 98.13665758110199
44.969047377389025, 94.1283202394313
45.76799681054582, 100.14082625193733
45.43159704921664, 100.14082625193733
46.18849651220729, 97.30158730158726
45.810046780711964, 96.63353107797548
45.47364701938279, 93.62727807172249
45.43159704921664, 90.78803912137242
45.43159704921664, 83.10539254983695
47.197695796194814, 79.59809737587511
47.70229543818857, 83.43942066164286
48.333044990680776, 77.92795681684566
49.047894483505274, 81.60226604671044
48.58534481167766, 84.94254716476937
48.87969460284069, 83.77344877344873
47.66024546802243, 85.77761744428406
46.94539597519793, 83.77344877344873
48.038695199517754, 87.61477205921646
46.81924606469949, 86.6126877237988
47.44999561719169, 87.44775800331354
46.39874636303802, 90.11998289776064
46.69309615420105, 89.6189407300518
46.94539597519793, 92.62519373630482
46.39874636303802, 95.130404574849
47.323845706693255, 94.96339051894604
46.81924606469949, 95.130404574849
47.23974576636096, 93.12623590401364
47.28179573652711, 90.78803912137242
48.54329484151151, 90.95505317727537
48.24894505034848, 91.95713751269304
48.79559466250839, 90.78803912137242
48.333044990680776, 89.6189407300518
47.40794564702555, 98.97172786061672
47.323845706693255, 99.80679814013143
47.02949591553023, 99.97381219603439
47.07154588569637, 103.31409331409328
47.61819549785628, 102.6460370904815
47.61819549785628, 105.98631820854041
47.07154588569637, 107.82347282347278
47.40794564702555, 109.82764149430814
47.91254528901931, 107.99048687937574
48.41714493101307, 106.15333226444334
48.333044990680776, 101.14291058735499
48.333044990680776, 102.47902303457857
48.58534481167766, 104.14916359360801
48.20689508018234, 96.96755918978137
49.21609436416986, 94.7963764630431
49.047894483505274, 99.63978408422851
48.96379454317298, 99.13874191651966
49.76274397632977, 82.93837849393401
50.35144355865583, 82.93837849393401
51.150392991812616, 77.59392870503979
51.23449293214491, 80.09913954358396
51.99139239513556, 77.09288653733094
53.29494147028611, 73.75260541927204
51.108343021646476, 85.10956122067228
51.19244296197877, 86.11164555608997
51.99139239513556, 86.6126877237988
51.99139239513556, 86.11164555608997
51.94934242496941, 83.10539254983695
52.36984212663088, 82.77136443803107
51.65499263380639, 88.61685639463413
50.94014314098189, 91.28908128908127
50.94014314098189, 92.45817968040187
50.982193111148035, 94.1283202394313
50.22529364815739, 92.9592218481107
49.51044415533289, 96.2995029661696
50.35144355865583, 97.13457324568432
49.594544095665185, 98.97172786061672
50.015043797326655, 102.6460370904815
49.97299382716051, 101.81096681096679
50.09914373765895, 99.97381219603439
49.594544095665185, 100.64186841964617
50.64579334981886, 102.6460370904815
51.02424308131418, 100.8088824755491
50.856043200649594, 99.47277002832554
51.99139239513556, 99.80679814013143
52.36984212663088, 98.13665758110199
52.62214194762777, 97.63561541339315
52.49599203712932, 102.6460370904815
53.29494147028611, 103.14707925819035
52.7482918581262, 104.8172198172198
52.87444176862464, 105.65229009673452
54.38824069460593, 107.99048687937574
54.97694027693199, 106.98840254395807
55.649739799590336, 105.98631820854041
56.07023950125181, 109.99465555021108
56.53278917307942, 109.82764149430814
56.154339441584106, 106.98840254395807
57.62608839739924, 120.01549890438777
58.845537532217506, 121.01758323980545
58.004538128894566, 115.00507722729942
60.65368624936182, 118.17834428945538
62.9664346084999, 116.17417561862004
69.73647980524956, 119.0134145689701
55.01899024709813, 100.47485436374322
57.07943878523933, 106.3203463203463
56.490739202913275, 104.98423387312275
57.037388815073186, 103.81513548180212
56.785088994076304, 102.47902303457857
56.44868923274713, 102.14499492277268
57.205588695737774, 101.81096681096679
56.2384393819164, 100.14082625193733
56.196389411750246, 97.96964352519906
54.55644057527052, 97.96964352519906
53.04264164928923, 95.9654748543637
53.16879155978767, 93.12623590401364
53.04264164928923, 90.95505317727537
53.71544117194758, 93.12623590401364
53.673391201781435, 94.46234835123721
55.43948994875961, 95.46443268665489
55.81793968025492, 95.46443268665489
55.56563985925804, 96.46651702207255
57.331738606236215, 96.2995029661696
57.12148875540548, 97.46860135749021
57.037388815073186, 97.96964352519906
57.037388815073186, 95.79846079846077
56.785088994076304, 94.96339051894604
56.65893908357786, 95.9654748543637
56.99533884490704, 94.62936240714015
58.172738009559154, 98.97172786061672
58.13068803939301, 98.97172786061672
59.01373741288209, 100.8088824755491
60.1911365775342, 104.98423387312275
59.60243699520815, 98.97172786061672
60.23318654770035, 98.97172786061672
61.66288553334935, 101.14291058735499
63.13463448916449, 105.31826198492864
64.90073323614266, 103.98214953770506
65.40533287813642, 100.97589653145205
66.2883822516255, 99.30575597242262
69.56827992458497, 93.46026401581953
73.05842744837517, 97.96964352519906
54.682590485768955, 93.96130618352838
54.43029066477208, 93.12623590401364
54.220040813941345, 90.78803912137242
54.220040813941345, 91.45609534498419
53.799541112279876, 89.78595478595476
54.346190724439786, 88.95088450644002
54.00979096311061, 88.7838704505371
55.01899024709813, 91.45609534498419
55.31334003826116, 89.78595478595476
55.69178976975649, 92.12415156859598
55.81793968025492, 89.95296884185768
56.154339441584106, 91.95713751269304
56.28048935208254, 89.11789856234297
55.69178976975649, 87.44775800331354
55.43948994875961, 87.94880017102236
55.061040217264285, 85.94463150018703
54.8087403962674, 85.10956122067228
53.63134123161529, 84.94254716476937
53.967740992944464, 79.76511143177805
54.682590485768955, 77.59392870503979
54.30414075427364, 78.59601304045745
55.187190127762726, 66.73801507134837
55.14514015759658, 73.41857730746617
56.02818953108566, 74.08663353107795
55.69178976975649, 73.75260541927204
55.355390008427314, 75.92378814601031
56.322539322248694, 70.74635241301903
57.07943878523933, 76.59184436962212
55.5235898890919, 79.76511143177805
55.81793968025492, 82.93837849393401
55.90203962058722, 81.10122387900162
55.355390008427314, 83.27240660573989
55.73383973992263, 84.44150499706052
56.8691889344086, 83.10539254983695
57.92043818856227, 92.29116562449893
58.04658809906071, 88.4498423387312
58.34093789022374, 89.45192667414887
58.719387621719065, 88.95088450644002
58.97168744271595, 89.45192667414887
59.35013717421126, 90.78803912137242
58.004538128894566, 83.43942066164286
58.97168744271595, 85.27657527657524
58.467087800722176, 85.10956122067228
58.845537532217506, 82.77136443803107
59.35013717421126, 82.10330821441929
57.37378857640236, 81.76928010261341
58.004538128894566, 80.76719576719574
58.34093789022374, 80.60018171129278
58.29888792005759, 78.42899898455448
58.2147879797253, 77.25990059323391
58.2147879797253, 73.5855913633691
58.2147879797253, 76.42483031371916
59.05578738304824, 77.09288653733094
58.92963747254979, 75.25573192239855
59.09783735321438, 73.41857730746617
58.593237711220624, 71.74843674843669
58.38298786038988, 68.7421837421837
59.139887323380535, 69.91128213350433
59.05578738304824, 65.4019026241248
59.89678678637117, 68.90919779808664
59.81268684603888, 64.90086045641598
60.40138642836494, 66.73801507134837
61.116235921189435, 66.23697290363953
60.65368624936182, 62.39564961787178
63.05053454883219, 66.5710010154454
63.34488433999522, 67.90711346266897
62.63003484717073, 66.90502912725131
62.08338523501081, 94.7963764630431
62.63003484717073, 95.9654748543637
62.71413478750301, 91.95713751269304
62.503884936672286, 89.28491261824591
62.2515851156754, 88.7838704505371
63.89153395215512, 91.28908128908127
63.84948398198898, 92.79220779220775
64.52228350464733, 90.45401100956653
65.19508302730569, 96.13248891026666
65.36328290797027, 93.79429212762541
66.03608243062862, 90.95505317727537
67.54988135660992, 88.11581422692531
64.43818356431504, 86.11164555608997
63.471034250493666, 87.78178611511942
65.40533287813642, 84.44150499706052
61.116235921189435, 85.94463150018703
62.04133526484467, 84.10747688525461
61.536735622850905, 81.93629415851635
59.89678678637117, 79.43108331997215
59.4762870847097, 77.76094276094273
60.10703663720191, 77.92795681684566
60.35933645819879, 76.75885842552506
60.10703663720191, 72.91753513975732
60.35933645819879, 74.25364758698086
59.98088672670347, 74.08663353107795
60.10703663720191, 75.7567740901074
61.03213598085714, 76.25781625781622
61.07418595102329, 73.41857730746617
60.990086010690995, 74.42066164288383
61.494685652684765, 74.58767569878677
62.20953514550926, 73.41857730746617
62.3356850560077, 77.09288653733094
62.63003484717073, 77.09288653733094
62.2515851156754, 80.09913954358396
63.513084220659806, 76.09080220191328
63.765384041656695, 77.42691464913682
65.19508302730569, 75.92378814601031
64.77458332564422, 75.92378814601031
65.0268831466411, 79.93212548768099
64.35408362398275, 84.10747688525461
66.54068207262239, 80.93420982309868
65.6576326991333, 65.90294479183365
69.82057974558184, 81.93629415851635
69.44213001408653, 80.93420982309868
69.48417998425266, 77.92795681684566
70.19902947707718, 80.43316765538984
70.87182899973551, 77.25990059323391
70.4933792682402, 72.58350702795144
68.05448099860367, 78.42899898455448
68.68523055109587, 77.09288653733094
67.42373144611147, 75.08871786649561
67.50783138644377, 72.91753513975732
67.33963150577918, 71.41440863663081
66.87708183395156, 71.91545080433966
66.4565821322901, 71.24739458072787
66.16223234112707, 70.91336646892199
66.54068207262239, 69.07621185398958
67.04528171461615, 68.7421837421837
67.67603126710836, 60.89252311474527
68.60113061076359, 47.86542675431559
69.1477802229235, 47.531398642509686
73.81532691136579, 43.85708941264491
77.38957437548828, 51.873764095986274
77.89417401748204, 74.92170381059265
74.02557676219655, 71.24739458072787
74.53017640419029, 82.93837849393401
53.799541112279876, 91.45609534498419
